RF,Actual,Neural,Linear,Tree
107428.0,103300.0,97966.0,140478.0,96100.0
144191.0,147600.0,148662.0,136482.0,183900.0
226333.0,257500.0,230098.0,267138.0,292900.0
97137.0,98400.0,92751.0,95641.0,106300.0
239706.0,202600.0,238527.0,244188.0,184100.0
96803.0,127100.0,88457.0,109426.0,65000.0
82977.0,57400.0,87476.0,112014.0,85000.0
90598.0,99200.0,86175.0,80675.0,93250.0
341042.0,381400.0,322552.0,355737.0,379200.0
358269.0,426200.0,354629.0,261584.0,268100.0
80093.0,77300.0,73867.0,155314.0,92000.0
103261.0,83100.0,124310.0,166864.0,90700.0
135397.0,198100.0,87401.0,79687.0,82000.0
103691.0,70000.0,90335.0,135814.0,96700.0
77729.0,105300.0,65295.0,57088.0,64400.0
127677.0,138500.0,136108.0,112866.0,96300.0
136391.0,122400.0,121481.0,96889.0,131400.0
89637.0,70100.0,84267.0,77942.0,80200.0
109089.0,103900.0,94831.0,62126.0,115000.0
130350.0,68600.0,104146.0,68037.0,119400.0
69995.0,57000.0,66649.0,91683.0,115800.0
140663.0,64800.0,136551.0,140016.0,134500.0
65835.0,104900.0,51342.0,69136.0,66700.0
133977.0,98400.0,168791.0,161465.0,86200.0
184324.0,142800.0,146607.0,171549.0,196100.0
154420.0,178200.0,143055.0,163285.0,169600.0
356791.0,82500.0,427389.0,322031.0,297700.0
88865.0,88800.0,96274.0,127301.0,87600.0
267020.0,170400.0,208377.0,260960.0,186400.0
150981.0,150500.0,143908.0,135025.0,163000.0
148939.0,374000.0,108973.0,152389.0,120600.0
130006.0,170800.0,129064.0,138307.0,138200.0
166717.0,140300.0,155673.0,184565.0,240900.0
83600.0,83700.0,63743.0,133813.0,77900.0
143685.0,143300.0,133521.0,124158.0,149200.0
320504.0,575600.0,269771.0,520683.0,297000.0
176945.0,179200.0,185196.0,230751.0,114900.0
186913.0,102300.0,192817.0,241669.0,140900.0
171541.0,192900.0,162180.0,198630.0,276900.0
82814.0,62000.0,96095.0,114750.0,40800.0
128976.0,100300.0,102664.0,135296.0,184400.0
180961.0,167100.0,148919.0,190133.0,137600.0
133017.0,73900.0,115564.0,173533.0,120900.0
102949.0,78100.0,70109.0,109147.0,131400.0
137835.0,139100.0,105220.0,144643.0,56800.0
375023.0,340600.0,322659.0,441025.0,462200.0
130275.0,95900.0,126242.0,134587.0,101200.0
472642.0,524700.0,481214.0,565327.0,431300.0
140372.0,128500.0,115898.0,107691.0,149200.0
251258.0,274500.0,306193.0,278763.0,190300.0
210769.0,158700.0,149046.0,183556.0,239200.0
535715.0,264600.0,532321.0,441935.0,345500.0
230699.0,238300.0,225997.0,225193.0,285200.0
74339.0,65800.0,54270.0,93077.0,66500.0
72900.0,71100.0,67405.0,17770.0,80650.0
592997.0,566500.0,669188.0,436327.0,704200.0
649425.0,637600.0,675217.0,507094.0,480900.0
72399.0,46900.0,62937.0,129323.0,56900.0
190560.0,196100.0,155912.0,211959.0,231700.0
100297.0,85800.0,93535.0,85329.0,107700.0
272108.0,360400.0,262630.0,258492.0,210900.0
75126.0,66200.0,75437.0,14734.0,78900.0
95475.0,82200.0,80241.0,66677.0,96200.0
83169.0,56000.0,66838.0,57267.0,85800.0
129376.0,112500.0,117169.0,80874.0,78000.0
103135.0,92600.0,94795.0,38392.0,106400.0
100008.0,29200.0,49123.0,174218.0,89200.0
196778.0,207300.0,154607.0,222478.0,241400.0
113213.0,99400.0,107168.0,103243.0,85900.0
165598.0,114100.0,169166.0,167640.0,150600.0
68179.0,55600.0,53009.0,81451.0,69000.0
360207.0,185200.0,317331.0,387103.0,504200.0
118139.0,122700.0,101511.0,156189.0,167800.0
155818.0,169600.0,153943.0,131897.0,157100.0
98465.0,60400.0,93934.0,100745.0,67600.0
163831.0,229500.0,184641.0,179066.0,199000.0
83514.0,82000.0,73347.0,77072.0,71300.0
146298.0,142800.0,126417.0,83347.0,135000.0
353039.0,453800.0,378506.0,414020.0,212600.0
182524.0,172300.0,184150.0,163413.0,225000.0
132243.0,147900.0,116110.0,175060.0,107500.0
78018.0,91400.0,59220.0,82778.0,63600.0
146709.0,160600.0,134986.0,171592.0,202400.0
219244.0,204300.0,208534.0,179809.0,172500.0
233235.0,324900.0,175443.0,140484.0,125000.0
657731.0,741100.0,620770.0,686926.0,530800.0
133686.0,124300.0,144482.0,113617.0,114200.0
122569.0,91500.0,113915.0,126526.0,142100.0
318069.0,313300.0,361974.0,320229.0,466900.0
77905.0,87800.0,71218.0,66205.0,77800.0
141074.0,153600.0,151805.0,159897.0,120600.0
150050.0,181500.0,138933.0,195502.0,155300.0
92389.0,66200.0,90410.0,8042.0,68700.0
134733.0,127400.0,125862.0,129532.0,144400.0
68783.0,57700.0,64246.0,22122.0,38900.0
97677.0,110200.0,101843.0,102269.0,112500.0
392501.0,392500.0,354460.0,430765.0,447600.0
1113686.0,742500.0,849407.0,859077.0,890900.0
204474.0,216700.0,205921.0,204390.0,202700.0
116097.0,174100.0,106934.0,84641.0,163000.0
99952.0,103500.0,111397.0,147986.0,86200.0
742674.0,1026800.0,634068.0,893464.0,552600.0
257905.0,300600.0,258654.0,315820.0,192900.0
260647.0,296300.0,293477.0,426755.0,223600.0
125059.0,108800.0,143653.0,112745.0,106600.0
468588.0,533500.0,421864.0,476510.0,577000.0
133904.0,124000.0,122271.0,130670.0,150700.0
131201.0,236100.0,107801.0,176975.0,109700.0
135845.0,123200.0,102836.0,114507.0,147600.0
114590.0,110100.0,107906.0,115086.0,129600.0
86082.0,77800.0,79320.0,81485.0,160600.0
332762.0,217400.0,273710.0,374036.0,300900.0
308686.0,247700.0,268864.0,391200.0,290200.0
411183.0,349300.0,321505.0,456698.0,266300.0
127026.0,119000.0,125558.0,139903.0,160900.0
52825.0,58800.0,34446.0,71868.0,65000.0
112009.0,391700.0,89144.0,134099.0,100000.0
86756.0,55000.0,57787.0,27527.0,72800.0
99893.0,100800.0,103924.0,80433.0,92350.0
430902.0,484900.0,419454.0,407502.0,574600.0
81746.0,87400.0,72056.0,53631.0,61500.0
280249.0,306600.0,278594.0,370807.0,699700.0
98279.0,127200.0,95060.0,71969.0,81500.0
125145.0,143000.0,115759.0,103598.0,111800.0
108266.0,86600.0,95513.0,104358.0,93800.0
129778.0,118400.0,112121.0,164225.0,85000.0
81300.0,64000.0,68433.0,69661.0,63000.0
399824.0,451700.0,354321.0,453304.0,527400.0
94532.0,58500.0,81970.0,109683.0,160500.0
246371.0,285200.0,276918.0,285856.0,304300.0
606829.0,535900.0,494342.0,549443.0,559800.0
230298.0,182800.0,245544.0,249621.0,238700.0
186702.0,167900.0,195988.0,180683.0,153000.0
612665.0,550800.0,558087.0,581950.0,754700.0
79200.0,71700.0,55127.0,125160.0,95100.0
176306.0,168800.0,185848.0,194835.0,161500.0
155528.0,156000.0,147223.0,139972.0,214900.0
89548.0,86900.0,72505.0,46356.0,85700.0
118531.0,110500.0,124943.0,116423.0,112200.0
60937.0,51200.0,62360.0,138626.0,66000.0
96948.0,78500.0,87484.0,125011.0,96300.0
94754.0,73600.0,82899.0,60293.0,96000.0
97241.0,77100.0,82257.0,106327.0,124200.0
297375.0,380900.0,267650.0,193392.0,338200.0
78706.0,71100.0,64924.0,83172.0,59200.0
105096.0,61000.0,107238.0,87367.0,72300.0
64502.0,56600.0,74982.0,37104.0,57900.0
108033.0,138500.0,97187.0,134750.0,103300.0
110503.0,97200.0,76545.0,149629.0,115700.0
293091.0,301400.0,247397.0,339909.0,309800.0
105230.0,148400.0,89445.0,122745.0,107100.0
112611.0,73600.0,1118.0,154165.0,82800.0
106483.0,84400.0,116646.0,56668.0,135600.0
236044.0,286800.0,205810.0,232433.0,247700.0
219462.0,250800.0,208422.0,196535.0,411800.0
90171.0,98900.0,72911.0,87059.0,94000.0
301237.0,248200.0,375474.0,327179.0,190700.0
106041.0,65400.0,124205.0,99210.0,80400.0
170168.0,213200.0,176208.0,178247.0,210000.0
77774.0,103600.0,70387.0,35333.0,62300.0
441681.0,470000.0,465483.0,524362.0,368500.0
92711.0,66500.0,86698.0,73154.0,62200.0
191422.0,214800.0,182383.0,223492.0,186700.0
134982.0,176000.0,130938.0,141285.0,159900.0
123253.0,155600.0,95201.0,26560.0,84300.0
146385.0,206900.0,154939.0,100106.0,89200.0
52466.0,72500.0,50868.0,43251.0,65000.0
240694.0,158300.0,190193.0,267249.0,419000.0
207498.0,227400.0,200132.0,234470.0,239800.0
158033.0,122600.0,181684.0,96493.0,93800.0
72837.0,193800.0,89736.0,141139.0,57700.0
153057.0,182600.0,145856.0,170271.0,120800.0
62799.0,63000.0,22105.0,54041.0,43100.0
113990.0,118700.0,105351.0,169852.0,133700.0
176339.0,188300.0,170741.0,172499.0,175000.0
165697.0,184900.0,164378.0,139309.0,119900.0
78720.0,78000.0,67777.0,60755.0,31300.0
371171.0,299000.0,362817.0,426728.0,305800.0
145764.0,248300.0,111455.0,140412.0,215000.0
90480.0,45000.0,64696.0,53005.0,112500.0
222356.0,272100.0,196880.0,285925.0,172000.0
91118.0,65000.0,86067.0,39682.0,76500.0
98409.0,102300.0,86249.0,99786.0,118900.0
149146.0,153900.0,150061.0,120728.0,114900.0
78058.0,58100.0,63217.0,39325.0,78900.0
82220.0,75500.0,83929.0,107537.0,55000.0
127638.0,217900.0,146084.0,153247.0,153900.0
170810.0,268800.0,167251.0,124100.0,161300.0
67502.0,67100.0,74086.0,102752.0,69900.0
156679.0,137700.0,135023.0,133358.0,169800.0
102480.0,143500.0,90959.0,82923.0,90400.0
109893.0,100000.0,102560.0,168575.0,118400.0
226014.0,200300.0,275007.0,272791.0,269100.0
341757.0,358500.0,309032.0,465240.0,317900.0
318336.0,241900.0,406136.0,382674.0,201400.0
208656.0,233200.0,179487.0,197751.0,162800.0
147139.0,132800.0,129526.0,141912.0,160200.0
124388.0,111200.0,118124.0,137689.0,108800.0
146182.0,228400.0,133141.0,184985.0,114000.0
98114.0,132800.0,98122.0,103021.0,76900.0
64604.0,54300.0,45781.0,48289.0,50500.0
89100.0,92500.0,94036.0,103859.0,51000.0
64013.0,58800.0,70196.0,164884.0,40700.0
251654.0,210900.0,254842.0,257322.0,219200.0
236436.0,293600.0,229217.0,246121.0,192600.0
135510.0,90400.0,119583.0,144586.0,261000.0
282833.0,285200.0,275161.0,346411.0,169500.0
146408.0,98400.0,143195.0,137864.0,181500.0
104861.0,77600.0,88923.0,47853.0,101900.0
147941.0,116900.0,144616.0,117837.0,139100.0
154839.0,163400.0,131568.0,109775.0,152200.0
125106.0,128000.0,122056.0,159294.0,165900.0
121293.0,98900.0,120595.0,96911.0,167900.0
81628.0,82700.0,75971.0,129375.0,135200.0
209032.0,196300.0,201394.0,195631.0,180000.0
49502.0,20000.0,27230.0,103713.0,57300.0
252587.0,147700.0,176138.0,220767.0,192500.0
91436.0,130500.0,82729.0,102180.0,73000.0
91288.0,58900.0,95961.0,89103.0,169200.0
298137.0,239900.0,276933.0,346342.0,240000.0
128828.0,96000.0,144669.0,132049.0,115300.0
65726.0,58300.0,50350.0,61884.0,72750.0
174503.0,193200.0,185369.0,181467.0,159600.0
91094.0,65000.0,98121.0,42527.0,85900.0
113330.0,106600.0,99833.0,119463.0,108800.0
143169.0,140300.0,139547.0,130499.0,154500.0
157941.0,263500.0,171940.0,179290.0,165200.0
203325.0,233500.0,181393.0,220098.0,123900.0
110124.0,89700.0,93259.0,88996.0,67700.0
360854.0,285100.0,306307.0,360689.0,437200.0
84456.0,93800.0,63622.0,26166.0,61900.0
83823.0,57400.0,61214.0,52302.0,62900.0
142868.0,137500.0,135730.0,136663.0,111200.0
67511.0,59000.0,58146.0,35543.0,66100.0
78811.0,66700.0,66721.0,63996.0,223000.0
76529.0,54800.0,52323.0,70943.0,69500.0
95601.0,145000.0,89141.0,89369.0,155400.0
78501.0,95600.0,70638.0,122038.0,102300.0
103775.0,103100.0,103502.0,99460.0,149000.0
144818.0,256700.0,150168.0,139999.0,156300.0
165058.0,88600.0,154162.0,213730.0,84500.0
132218.0,130200.0,106157.0,90518.0,127200.0
101328.0,118400.0,67516.0,106602.0,167200.0
248379.0,222900.0,220633.0,198171.0,193400.0
115577.0,106100.0,179084.0,275198.0,161900.0
115299.0,98700.0,114805.0,78172.0,113600.0
123427.0,110000.0,110662.0,143766.0,98400.0
339990.0,227600.0,318829.0,403977.0,239100.0
125431.0,143200.0,155487.0,142316.0,110500.0
101661.0,103300.0,83190.0,131546.0,96800.0
72792.0,72500.0,55719.0,-33250.0,105400.0
333936.0,322800.0,281589.0,351234.0,408600.0
106028.0,86000.0,103580.0,140715.0,122700.0
99410.0,104000.0,104847.0,104046.0,106300.0
286730.0,262100.0,272408.0,332388.0,212500.0
94460.0,58700.0,44614.0,896.0,60100.0
88562.0,74100.0,100759.0,105835.0,85000.0
143387.0,116600.0,140215.0,153037.0,124200.0
102391.0,60400.0,91541.0,170014.0,183000.0
164083.0,225000.0,145641.0,109836.0,175600.0
134953.0,140600.0,131451.0,121879.0,151700.0
173827.0,138000.0,166276.0,171063.0,205800.0
120239.0,105600.0,107307.0,95459.0,134000.0
411599.0,311500.0,472838.0,312049.0,413700.0
161688.0,182400.0,144924.0,155164.0,161900.0
242462.0,242700.0,270142.0,287793.0,192000.0
211991.0,193800.0,213593.0,216022.0,151600.0
152318.0,102500.0,166208.0,76935.0,232400.0
363650.0,277900.0,320564.0,394580.0,361800.0
380643.0,422900.0,314122.0,406045.0,221200.0
133036.0,56700.0,150329.0,124434.0,221300.0
184682.0,256000.0,163023.0,168235.0,172600.0
182766.0,214900.0,197176.0,222339.0,176800.0
138787.0,155300.0,117013.0,131793.0,84100.0
92949.0,128800.0,82931.0,76279.0,80000.0
91831.0,87900.0,71319.0,92248.0,75900.0
117257.0,112000.0,127946.0,153303.0,79000.0
102662.0,147300.0,135027.0,133794.0,173100.0
162015.0,156400.0,148492.0,144219.0,226600.0
127421.0,57400.0,111467.0,88720.0,78300.0
653278.0,586800.0,683044.0,505347.0,405300.0
248949.0,163500.0,254147.0,302440.0,195500.0
227723.0,242900.0,185393.0,206488.0,338200.0
99185.0,82600.0,76297.0,105388.0,62000.0
111173.0,110700.0,107868.0,87814.0,73900.0
154337.0,218900.0,154860.0,176069.0,147600.0
88740.0,86800.0,47584.0,157465.0,99500.0
102836.0,99100.0,99206.0,95794.0,119400.0
418845.0,594700.0,434000.0,432389.0,480200.0
93495.0,85300.0,82464.0,75853.0,107900.0
118351.0,160500.0,102244.0,114704.0,53300.0
237515.0,278600.0,212856.0,278336.0,231700.0
160740.0,121800.0,159256.0,152937.0,165500.0
178871.0,152900.0,192345.0,127255.0,195700.0
154358.0,193400.0,169559.0,147328.0,128600.0
269186.0,438500.0,263386.0,304176.0,98300.0
533612.0,322600.0,410049.0,455398.0,764700.0
86564.0,80700.0,70675.0,22368.0,56800.0
111705.0,87900.0,103025.0,104563.0,84800.0
83000.0,77500.0,71061.0,62599.0,105800.0
188596.0,170100.0,135710.0,183027.0,127700.0
156581.0,206000.0,160899.0,155983.0,173500.0
93691.0,91600.0,74217.0,66364.0,90900.0
102670.0,96500.0,99147.0,85026.0,121500.0
79086.0,71900.0,89115.0,84800.0,54600.0
101647.0,122300.0,96042.0,69275.0,77400.0
125509.0,159700.0,127880.0,108484.0,132800.0
86715.0,76700.0,74910.0,52993.0,102800.0
65960.0,63000.0,59638.0,56482.0,76000.0
203619.0,183900.0,208177.0,183311.0,141300.0
102683.0,108100.0,98156.0,107278.0,76600.0
84713.0,54400.0,20202.0,85754.0,80500.0
114002.0,115800.0,107797.0,80601.0,122000.0
164365.0,147300.0,133893.0,192645.0,160200.0
103868.0,84900.0,81712.0,129532.0,73900.0
260539.0,491100.0,251722.0,264513.0,259200.0
453460.0,432200.0,421216.0,396339.0,632400.0
79345.0,43600.0,78230.0,152816.0,76800.0
132479.0,172300.0,139683.0,177171.0,85800.0
157756.0,142100.0,163785.0,139891.0,139900.0
151805.0,140100.0,131733.0,138152.0,155500.0
136851.0,153600.0,130558.0,148392.0,152750.0
160573.0,146500.0,151671.0,125170.0,179800.0
65741.0,23800.0,71854.0,87446.0,76500.0
148618.0,75600.0,143053.0,103172.0,113100.0
85403.0,85100.0,49539.0,109954.0,87600.0
134473.0,176000.0,119992.0,114697.0,133200.0
64020.0,89000.0,47810.0,85403.0,65800.0
113579.0,107100.0,203102.0,180270.0,52500.0
378882.0,549900.0,363171.0,295479.0,568100.0
179411.0,188100.0,142056.0,229374.0,127200.0
326462.0,434800.0,295131.0,213674.0,248100.0
178749.0,202700.0,159302.0,144936.0,107700.0
109036.0,111700.0,106149.0,129513.0,101800.0
199304.0,197800.0,195489.0,219008.0,245200.0
325156.0,537600.0,315506.0,355800.0,306100.0
61264.0,115000.0,68182.0,151782.0,51300.0
107738.0,98000.0,90219.0,50389.0,105000.0
161382.0,148900.0,130026.0,66933.0,287300.0
112407.0,125000.0,121218.0,136222.0,109100.0
189285.0,164700.0,218286.0,169583.0,204600.0
198310.0,152100.0,117871.0,248125.0,134500.0
264956.0,175600.0,244956.0,256486.0,211100.0
101822.0,86700.0,89434.0,93952.0,114650.0
78195.0,64800.0,67735.0,44588.0,64200.0
96927.0,217100.0,63236.0,11179.0,80600.0
234346.0,227000.0,217849.0,336091.0,207500.0
105218.0,157400.0,87387.0,39236.0,78850.0
97613.0,100600.0,80283.0,68267.0,110100.0
105913.0,106400.0,97041.0,53328.0,128500.0
122771.0,159200.0,109249.0,120880.0,111500.0
175679.0,69000.0,201366.0,173541.0,334700.0
92299.0,65600.0,78147.0,-30956.0,83300.0
93756.0,83400.0,87159.0,93987.0,76600.0
119232.0,96400.0,113962.0,138648.0,139000.0
87047.0,91500.0,66578.0,69893.0,67100.0
137409.0,111800.0,137255.0,107226.0,100100.0
94446.0,69500.0,96456.0,76129.0,125900.0
215803.0,219700.0,211028.0,296643.0,218500.0
120250.0,145700.0,125292.0,261896.0,83000.0
258947.0,370300.0,266727.0,248891.0,175800.0
263812.0,271000.0,240381.0,264513.0,225900.0
118705.0,145200.0,108209.0,139534.0,120300.0
112962.0,174000.0,106668.0,84566.0,96600.0
81543.0,59500.0,96664.0,99834.0,55900.0
344280.0,383900.0,418794.0,521816.0,327900.0
164667.0,180600.0,124993.0,149854.0,150700.0
317699.0,337700.0,301191.0,365322.0,347900.0
300896.0,317100.0,352503.0,370776.0,325500.0
104623.0,78100.0,103442.0,141422.0,99200.0
150419.0,165200.0,147822.0,157441.0,133900.0
126991.0,106900.0,103579.0,96086.0,58800.0
123072.0,80500.0,118452.0,137958.0,105600.0
143820.0,183500.0,123129.0,86484.0,119800.0
104918.0,139200.0,97596.0,116935.0,129600.0
96437.0,96200.0,93308.0,73466.0,84400.0
634990.0,560700.0,526399.0,474803.0,480900.0
169101.0,229200.0,175365.0,184173.0,180500.0
242737.0,380900.0,209119.0,283645.0,196400.0
154483.0,129900.0,139305.0,120191.0,314800.0
85919.0,82300.0,74788.0,51630.0,61100.0
133414.0,105300.0,122901.0,213447.0,158700.0
290310.0,316900.0,300470.0,257510.0,270200.0
191515.0,207700.0,209160.0,196815.0,179200.0
109221.0,79200.0,84930.0,109228.0,117500.0
151245.0,133300.0,180676.0,144355.0,206600.0
186319.0,198600.0,143598.0,155964.0,385600.0
118914.0,121300.0,93421.0,141775.0,108800.0
169297.0,126000.0,171574.0,175298.0,156500.0
146657.0,158100.0,138350.0,153691.0,155900.0
124393.0,94000.0,101236.0,80168.0,111700.0
108653.0,98000.0,96792.0,117352.0,113900.0
173035.0,170800.0,207000.0,187301.0,165900.0
117165.0,76400.0,107691.0,117888.0,113700.0
90681.0,71000.0,74286.0,103720.0,63000.0
188505.0,203800.0,210379.0,177839.0,196700.0
104563.0,83200.0,91297.0,87077.0,149000.0
109309.0,97200.0,111013.0,103117.0,120700.0
201596.0,253600.0,189593.0,221424.0,226600.0
187602.0,307500.0,174901.0,231099.0,232200.0
148674.0,90900.0,135935.0,129558.0,159000.0
54602.0,46800.0,22980.0,4541.0,25000.0
123893.0,176400.0,132905.0,149074.0,77700.0
112167.0,88700.0,97556.0,76060.0,104400.0
140576.0,107100.0,132159.0,126145.0,163800.0
133960.0,157900.0,129338.0,140322.0,137000.0
131727.0,128800.0,124644.0,100330.0,135100.0
138376.0,231200.0,182961.0,182886.0,146300.0
290789.0,266200.0,255707.0,323993.0,286300.0
85114.0,67100.0,81552.0,47284.0,61100.0
199565.0,193400.0,246020.0,170047.0,253200.0
116886.0,111800.0,107733.0,51392.0,87300.0
91558.0,87100.0,86296.0,98877.0,107800.0
72765.0,66000.0,65729.0,93584.0,58500.0
148090.0,149700.0,161585.0,106885.0,198300.0
56565.0,43800.0,58296.0,17526.0,53600.0
153940.0,191300.0,145310.0,161709.0,171300.0
82065.0,58700.0,89079.0,147203.0,62100.0
92737.0,112000.0,81325.0,63052.0,156600.0
280285.0,261000.0,254740.0,371016.0,170900.0
185505.0,263600.0,204671.0,193651.0,145300.0
81371.0,60000.0,75386.0,116014.0,53100.0
160113.0,113400.0,187827.0,171806.0,134400.0
75042.0,88800.0,59994.0,110666.0,56100.0
98807.0,118400.0,95636.0,113671.0,73000.0
63486.0,60600.0,47850.0,32011.0,25800.0
148596.0,147300.0,155683.0,171297.0,125200.0
111182.0,99200.0,123435.0,137860.0,93100.0
106089.0,82200.0,95259.0,101922.0,87100.0
236971.0,228300.0,220410.0,251726.0,168800.0
148237.0,103000.0,134052.0,186803.0,127800.0
383710.0,373200.0,421405.0,421253.0,473300.0
146167.0,135200.0,92570.0,141532.0,222100.0
151642.0,176700.0,144457.0,148745.0,166300.0
71652.0,57900.0,57104.0,123769.0,76300.0
151660.0,146000.0,134997.0,142002.0,136100.0
64422.0,34000.0,62780.0,69994.0,74500.0
412664.0,436800.0,365278.0,482923.0,370000.0
121520.0,83000.0,128501.0,144284.0,172900.0
154504.0,113000.0,128433.0,132438.0,111300.0
690592.0,1332500.0,609695.0,659714.0,877700.0
192345.0,245000.0,195841.0,216729.0,196700.0
148460.0,103400.0,122488.0,148163.0,314800.0
81576.0,78200.0,82671.0,98802.0,74900.0
133305.0,132000.0,149474.0,163925.0,116100.0
308990.0,331500.0,338661.0,337671.0,374400.0
172712.0,75900.0,173941.0,183240.0,166200.0
85398.0,62000.0,69236.0,72808.0,89000.0
111967.0,85600.0,102353.0,129491.0,64300.0
124958.0,102300.0,103276.0,124327.0,122300.0
398704.0,373400.0,366253.0,498109.0,303900.0
803789.0,724300.0,632883.0,660835.0,1034800.0
256268.0,276400.0,253313.0,295143.0,172900.0
635645.0,502100.0,572137.0,656645.0,351000.0
238510.0,267300.0,260592.0,255283.0,230000.0
86822.0,95000.0,65956.0,28207.0,139800.0
187719.0,152600.0,166897.0,178326.0,160200.0
81198.0,72200.0,66539.0,59486.0,105400.0
78664.0,83000.0,60074.0,49082.0,83700.0
104761.0,106100.0,95982.0,165106.0,138200.0
156012.0,135200.0,108469.0,153192.0,138100.0
170889.0,166000.0,165367.0,120933.0,162950.0
102134.0,115600.0,96992.0,87415.0,142000.0
213661.0,249000.0,218333.0,236975.0,192600.0
110899.0,110200.0,100613.0,115979.0,98500.0
98713.0,72800.0,82200.0,104860.0,102900.0
88161.0,156300.0,100250.0,138370.0,119600.0
209298.0,191900.0,181641.0,247593.0,201900.0
183632.0,150200.0,182957.0,150205.0,198400.0
88814.0,78500.0,73384.0,67217.0,112500.0
147362.0,134300.0,131529.0,142932.0,131400.0
113295.0,133300.0,93359.0,117381.0,109700.0
91649.0,107300.0,87935.0,96652.0,94500.0
125931.0,109300.0,123917.0,65980.0,136100.0
291516.0,371200.0,274437.0,316395.0,267500.0
107198.0,100900.0,101430.0,95833.0,105700.0
88796.0,78700.0,79389.0,93142.0,67000.0
